Width: 800
Height: 600
Format: Y16 (16-bit depth values in millimeters)

Depth Data (millimeters):
Format: row,column,depth_value
156,282,1265
156,283,1266
156,284,1267
156,285,1269
156,286,1271
156,287,1272
156,288,1272
156,289,1271
156,290,1272
156,291,1272
156,292,1272
156,293,1274
156,294,1276
156,295,1276
156,296,1277
156,297,1278
156,298,1278
156,299,1279
156,300,1281
156,301,1282
156,302,1285
156,303,1286
156,304,1286
156,305,1288
156,306,1288
156,307,1290
156,308,1292
156,309,1292
156,310,1293
156,311,1294
156,312,1295
156,313,1298
156,314,1299
156,315,1300
156,316,1302
156,317,1302
156,318,1303
156,319,1304
156,320,1305
156,321,1307
156,322,1308
156,323,1311
156,324,1313
156,325,1315
156,326,1319
156,327,1322
156,328,1323
156,329,1324
156,330,1330
156,331,1338
156,332,1398
156,333,1401
156,334,1401
156,335,1404
156,336,1406
156,337,1407
156,338,1407
156,339,1409
156,340,1409
156,341,1409
156,342,1409
156,343,1410
156,344,1411
156,345,1411
156,346,1410
156,347,1411
156,348,1411
156,349,1412
156,350,1412
156,351,1412
156,352,1412
156,353,1414
156,354,1415
156,355,1416
156,356,1417
156,357,1418
156,358,1420
156,359,1423
156,360,1427
156,361,1430
156,362,1432
156,363,1432
156,364,1433
156,365,1434
156,366,1435
156,367,1435
156,368,1435
156,369,1436
156,370,1437
156,371,1437
156,372,1438
156,373,1439
156,374,1440
156,375,1441
156,376,1441
156,377,1442
156,378,1442
156,379,1443
156,380,1443
156,381,1443
156,382,1445
156,383,1446
156,384,1447
156,385,1446
156,386,1446
156,387,1446
156,388,1447
156,389,1447
156,390,1448
156,391,1449
156,392,1450
156,393,1450
156,394,1450
156,395,1450
156,396,1451
156,397,1451
156,398,1452
156,399,1453
156,400,1453
156,401,1453
156,402,1454
156,403,1455
156,404,1456
156,405,1456
156,406,1457
156,407,1458
156,408,1459
156,409,1460
156,410,1462
156,411,1464
156,412,1465
156,413,1466
156,414,1468
156,415,1469
156,416,1470
156,417,1470
156,418,1471
156,419,1471
156,420,1472
156,421,1473
156,422,1474
156,423,1475
156,424,1475
156,425,1476
156,426,1477
156,427,1478
156,428,1479
156,429,1479
156,430,1480
156,431,1480
156,432,1482
156,433,1484
156,434,1486
156,435,1487
156,436,1489
156,437,1491
156,438,1492
156,439,1494
156,440,1495
156,441,1497
156,442,1501
156,443,1505
156,444,1508
156,445,1511
156,446,1516
156,447,1524
156,448,1531
156,449,1540
156,450,1561
156,451,1570
156,452,1573
156,453,1580
156,463,1520
156,464,1517
156,465,1514
156,466,1514
156,467,1515
156,468,1514
156,469,1512
156,470,1510
156,471,1508
156,472,1503
156,473,1495
156,474,1492
156,475,1491
156,476,1490
156,477,1488
156,478,1485
156,479,1480
156,480,1476
156,481,1474
156,482,1474
156,483,1472
156,484,1471
156,485,1471
156,486,1470
156,487,1469
156,488,1468
156,489,1466
156,490,1465
156,491,1464
156,492,1463
156,493,1462
156,494,1461
156,495,1460
156,496,1459
156,497,1457
156,498,1456
156,499,1455
156,500,1454
156,501,1454
156,502,1453
156,503,1452
156,504,1452
156,505,1451
156,506,1451
156,507,1452
156,508,1453
156,509,1455
156,510,1455
156,511,1456
156,512,1456
156,513,1456
156,514,1458
156,515,1459
156,516,1460
156,517,1460
156,518,1460
156,519,1459
156,520,1458
156,521,1458
156,522,1458
156,523,1457
156,524,1456
156,525,1456
156,526,1455
156,527,1454
156,528,1453
156,529,1452
156,530,1452
156,531,1451
156,532,1450
156,533,1450
156,534,1449
156,535,1449
156,536,1448
156,537,1448
156,538,1449
156,539,1448
156,540,1448
156,541,1448
156,542,1448
156,543,1449
156,544,1449
156,545,1449
156,546,1449
156,547,1448
156,548,1448
156,549,1449
156,550,1447
156,551,1447
156,552,1447
156,553,1447
156,554,1447
156,555,1447
156,556,1447
156,557,1445
156,558,1445
156,559,1446
156,560,1446
156,561,1447
156,562,1447
156,563,1447
156,564,1448
156,565,1448
156,566,1448
156,567,1448
156,568,1447
156,569,1447
156,570,1447
156,571,1447
156,572,1447
156,573,1448
156,574,1448
156,575,1448
156,576,1448
156,577,1447
156,578,1447
156,579,1446
156,580,1447
156,581,1447
156,582,1448
156,583,1448
156,584,1448
156,585,1449
156,586,1450
156,587,1450
156,588,1450
156,589,1450
156,590,1450
156,591,1450
156,592,1450
156,593,1451
156,594,1452
156,595,1452
156,596,1453
156,597,1454
156,598,1453
156,599,1453
156,600,1453
156,601,1454
156,602,1455
156,603,1456
156,604,1456
156,605,1456
156,606,1455
156,607,1455
156,608,1454
156,609,1453
156,610,1454
156,611,1455
156,612,1454
156,613,1454
156,614,1454
156,615,1454
156,616,1455
156,617,1455
156,618,1456
156,619,1458
156,620,1461
156,621,1463
156,622,1464
156,623,1466
156,624,1466
156,625,1467
156,626,1468
156,627,1469
156,628,1469
156,629,1469
156,630,1470
156,631,1470
156,632,1470
156,633,1470
156,634,1469
156,635,1469
156,636,1469
156,637,1469
156,638,1469
156,639,1470
156,640,1470
156,641,1472
156,642,1473
156,643,1475
156,644,1475
156,645,1477
156,646,1479
156,647,1481
156,648,1483
156,649,1484
156,650,1486
156,651,1486
156,652,1488
156,653,1489
156,654,1490
156,655,1490
156,656,1490
156,657,1492
156,658,1494
156,659,1494
156,660,1496
156,661,1498
156,662,1500
156,663,1503
156,664,1505
156,665,1508
156,666,1510
156,667,1511
156,668,1512
156,669,1513
156,670,1512
156,671,1511
156,672,1513
156,675,1679
156,676,1680
156,677,1680
156,678,1680
156,679,1679
156,680,1680
156,681,1681
156,682,1682
156,683,1683
156,684,1683
156,685,1684
156,686,1683
156,687,1681
156,688,1680
156,689,1680
156,690,1681
156,691,1682
156,692,1682
156,693,1682
156,694,1681
156,695,1681
156,696,1681
156,697,1680
156,698,1680
156,699,1682
156,700,1683
156,701,1683
156,702,1682
156,703,1682
156,704,1683
156,705,1682
156,706,1683
156,707,1683
156,708,1684
156,709,1684
156,710,1685
156,711,1685
156,712,1685
156,713,1685
156,714,1686
156,715,1686
156,716,1685
156,717,1684
156,718,1684
156,719,1685
156,720,1685
156,721,1684
156,722,1684
156,723,1684
156,724,1685
156,725,1686
156,726,1685
156,727,1685
156,728,1686
156,729,1686
156,730,1686
156,731,1686
156,732,1686
156,733,1685
156,734,1686
156,735,1685
156,736,1684
156,737,1686
156,738,1686
156,739,1685
156,740,1684
156,741,1686
156,742,1686
156,743,1685
156,744,1686
156,745,1686
156,746,1686
156,747,1687
156,748,1687
156,749,1687
156,750,1688
156,751,1688
156,752,1688
156,753,1687
156,754,1684
156,755,1684
156,756,1685
156,757,1686
156,758,1685
156,759,1683
156,760,1683
156,761,1684
156,762,1683
156,763,1682
156,764,1680
156,765,1681
156,766,1681
156,767,1682
156,768,1680
156,769,1681
156,770,1682
156,771,1682
156,772,1684
156,773,1684
156,774,1684
156,775,1686
156,776,1686
156,777,1687
156,778,1687
156,779,1687
156,780,1688
156,781,1686
156,782,1684
156,783,1687
156,784,1685
156,785,1684
156,786,1685
156,787,1683
156,788,1682
156,789,1683
156,790,1681
156,791,1682
156,792,1682
156,793,1682
156,794,1683
156,795,1681
156,796,1681
157,3,1601
157,4,1603
157,5,1606
157,6,1608
157,7,1608
157,8,1611
157,9,1617
157,10,1620
157,11,1621
157,12,1623
157,13,1626
157,14,1630
157,15,1633
157,16,1637
157,17,1638
157,18,1638
157,19,1637
157,20,1638
157,21,1636
157,22,1637
157,23,1635
157,24,1633
157,25,1630
157,26,1629
157,27,1628
157,28,1626
157,29,1625
157,30,1627
157,31,1632
157,32,1634
157,33,1634
157,34,1631
157,35,1632
157,36,1640
157,41,1263
157,42,1262
157,43,1261
157,44,1260
157,45,1260
157,46,1260
157,47,1260
157,48,1260
157,49,1259
157,50,1257
157,51,1255
157,52,1253
157,53,1251
157,54,1250
157,55,1246
157,56,1246
157,57,1244
157,58,1242
157,59,1240
157,60,1239
157,61,1237
157,62,1236
157,63,1238
157,64,1238
157,65,1237
157,66,1236
157,67,1237
157,68,1240
157,69,1242
157,70,1243
157,71,1242
157,72,1237
157,73,1239
157,74,1243
157,75,1244
157,76,1243
157,77,1245
157,78,1247
157,79,1247
157,80,1242
157,81,1230
157,82,1224
157,83,1226
157,84,1229
157,85,1228
157,86,1225
157,87,1225
157,88,1222
157,89,1220
157,90,1218
157,91,1219
157,92,1220
157,93,1219
157,94,1221
157,95,1223
157,96,1224
157,97,1224
157,98,1226
157,99,1224
157,100,1227
157,101,1231
157,102,1232
157,103,1232
157,104,1232
157,105,1232
157,106,1239
157,107,1237
157,108,1236
157,109,1235
157,110,1236
157,111,1234
157,112,1233
157,113,1232
157,114,1232
157,115,1232
157,116,1232
157,117,1232
157,118,1231
157,119,1230
157,120,1227
157,121,1227
157,122,1230
157,123,1262
157,124,1255
157,125,1254
157,126,1232
157,127,1232
157,128,1232
157,129,1232
157,130,1232
157,131,1233
157,132,1245
157,133,1242
157,134,1235
157,135,1234
157,136,1232
157,137,1231
157,138,1231
157,139,1232
157,140,1231
157,141,1229
157,142,1228
157,143,1227
157,144,1225
157,145,1223
157,146,1223
157,147,1223
157,148,1222
157,149,1223
157,150,1223
157,151,1223
157,152,1220
157,153,1221
157,154,1222
157,155,1225
157,156,1224
157,157,1223
157,158,1223
157,159,1224
157,160,1226
157,161,1225
157,162,1224
157,163,1223
157,164,1224
157,165,1226
157,166,1223
157,167,1221
157,168,1221
157,169,1221
157,170,1220
157,171,1221
157,172,1222
157,173,1222
157,174,1222
157,175,1222
157,176,1221
157,177,1221
157,178,1221
157,179,1223
157,180,1224
157,181,1225
157,182,1224
157,183,1225
157,184,1226
157,185,1226
157,186,1226
157,187,1225
157,188,1226
157,189,1228
157,190,1229
157,191,1228
157,192,1228
157,193,1228
157,194,1231
157,195,1232
157,196,1234
157,197,1236
157,198,1236
157,199,1237
157,200,1239
157,201,1240
157,202,1241
157,203,1242
157,204,1241
157,205,1241
157,206,1240
157,207,1239
157,208,1239
157,209,1239
157,210,1240
157,211,1239
157,212,1239
157,213,1239
157,214,1239
157,215,1239
157,216,1238
157,217,1238
157,218,1238
157,219,1239
157,220,1240
157,221,1240
157,222,1241
157,223,1242
157,224,1243
157,225,1243
157,226,1243
157,227,1243
157,228,1243
157,229,1244
157,230,1244
157,231,1244
157,232,1244
157,233,1244
157,234,1244
157,235,1243
157,236,1243
157,237,1243
157,238,1244
157,239,1245
157,240,1245
157,241,1245
157,242,1246
157,243,1247
157,244,1248
157,245,1248
157,246,1249
157,247,1250
157,248,1251
157,249,1251
157,250,1251
157,251,1252
157,252,1253
157,253,1254
157,254,1253
157,255,1253
157,256,1253
157,257,1253
157,258,1254
157,259,1254
157,260,1255
157,261,1256
157,262,1256
157,263,1255
157,264,1255
157,265,1256
157,266,1256
157,267,1257
157,268,1257
157,269,1258
157,270,1258
157,271,1259
157,272,1258
157,273,1258
157,274,1258
157,275,1259
157,276,1260
157,277,1260
157,278,1261
157,279,1263
157,280,1262
157,281,1263
157,282,1264
157,283,1265
157,284,1266
157,285,1267
157,286,1270
157,287,1270
157,288,1271
157,289,1271
157,290,1271
157,291,1270
157,292,1272
157,293,1273
157,294,1275
157,295,1276
157,296,1277
157,297,1278
157,298,1277
157,299,1278
157,300,1280
157,301,1281
157,302,1283
157,303,1284
157,304,1285
157,305,1286
157,306,1287
157,307,1290
157,308,1291
157,309,1292
157,310,1292
157,311,1293
157,312,1295
157,313,1297
157,314,1298
157,315,1300
157,316,1302
157,317,1303
157,318,1304
157,319,1305
157,320,1306
157,321,1308
157,322,1309
157,323,1312
157,324,1314
157,325,1316
157,326,1319
157,327,1322
157,328,1324
157,329,1325
157,330,1330
157,331,1339
157,332,1399
157,333,1401
157,334,1402
157,335,1403
157,336,1405
157,337,1407
157,338,1407
157,339,1408
157,340,1408
157,341,1408
157,342,1408
157,343,1409
157,344,1410
157,345,1410
157,346,1409
157,347,1410
157,348,1411
157,349,1411
157,350,1411
157,351,1411
157,352,1412
157,353,1413
157,354,1415
157,355,1416
157,356,1416
157,357,1417
157,358,1420
157,359,1422
157,360,1427
157,361,1430
157,362,1431
157,363,1432
157,364,1433
157,365,1433
157,366,1435
157,367,1435
157,368,1435
157,369,1436
157,370,1437
157,371,1437
157,372,1438
157,373,1439
157,374,1441
157,375,1442
157,376,1441
157,377,1442
157,378,1442
157,379,1443
157,380,1443
157,381,1444
157,382,1446
157,383,1446
157,384,1447
157,385,1446
157,386,1446
157,387,1445
157,388,1446
157,389,1447
157,390,1447
157,391,1448
157,392,1449
157,393,1449
157,394,1450
157,395,1450
157,396,1451
157,397,1451
157,398,1451
157,399,1452
157,400,1454
157,401,1454
157,402,1455
157,403,1455
157,404,1455
157,405,1456
157,406,1457
157,407,1457
157,408,1458
157,409,1459
157,410,1460
157,411,1462
157,412,1463
157,413,1465
157,414,1466
157,415,1468
157,416,1468
157,417,1469
157,418,1470
157,419,1470
157,420,1471
157,421,1472
157,422,1474
157,423,1475
157,424,1475
157,425,1475
157,426,1476
157,427,1477
157,428,1478
157,429,1478
157,430,1479
157,431,1479
157,432,1481
157,433,1483
157,434,1485
157,435,1487
157,436,1488
157,437,1491
157,438,1492
157,439,1494
157,440,1495
157,441,1496
157,442,1500
157,443,1505
157,444,1508
157,445,1510
157,446,1514
157,447,1524
157,448,1532
157,449,1535
157,450,1560
157,451,1566
157,452,1568
157,453,1577
157,463,1518
157,464,1517
157,465,1514
157,466,1515
157,467,1515
157,468,1514
157,469,1514
157,470,1512
157,471,1511
157,472,1505
157,473,1496
157,474,1492
157,475,1490
157,476,1489
157,477,1488
157,478,1486
157,479,1482
157,480,1478
157,481,1477
157,482,1476
157,483,1474
157,484,1472
157,485,1472
157,486,1471
157,487,1470
157,488,1469
157,489,1467
157,490,1465
157,491,1465
157,492,1464
157,493,1463
157,494,1462
157,495,1461
157,496,1459
157,497,1457
157,498,1456
157,499,1455
157,500,1455
157,501,1454
157,502,1454
157,503,1453
157,504,1452
157,505,1452
157,506,1452
157,507,1452
157,508,1454
157,509,1455
157,510,1456
157,511,1456
157,512,1456
157,513,1456
157,514,1458
157,515,1458
157,516,1460
157,517,1460
157,518,1459
157,519,1458
157,520,1457
157,521,1456
157,522,1456
157,523,1455
157,524,1455
157,525,1455
157,526,1453
157,527,1452
157,528,1451
157,529,1450
157,530,1450
157,531,1450
157,532,1449
157,533,1448
157,534,1448
157,535,1448
157,536,1447
157,537,1447
157,538,1448
157,539,1447
157,540,1448
157,541,1447
157,542,1448
157,543,1448
157,544,1449
157,545,1449
157,546,1448
157,547,1448
157,548,1448
157,549,1448
157,550,1448
157,551,1447
157,552,1447
157,553,1447
157,554,1447
157,555,1447
157,556,1446
157,557,1444
157,558,1445
157,559,1446
157,560,1446
157,561,1446
157,562,1447
157,563,1447
157,564,1447
157,565,1447
157,566,1447
157,567,1447
157,568,1446
157,569,1446
157,570,1446
157,571,1445
157,572,1445
157,573,1446
157,574,1447
157,575,1447
157,576,1446
157,577,1446
157,578,1446
157,579,1445
157,580,1447
157,581,1447
157,582,1447
157,583,1448
157,584,1448
157,585,1448
157,586,1449
157,587,1449
157,588,1449
157,589,1449
157,590,1449
157,591,1450
157,592,1450
157,593,1451
157,594,1452
157,595,1452
157,596,1453
157,597,1453
157,598,1452
157,599,1452
157,600,1452
157,601,1453
157,602,1453
157,603,1454
157,604,1455
157,605,1455
157,606,1454
157,607,1454
157,608,1453
157,609,1452
157,610,1453
157,611,1454
157,612,1453
157,613,1453
157,614,1453
157,615,1454
157,616,1454
157,617,1454
157,618,1455
157,619,1457
157,620,1458
157,621,1460
157,622,1461
157,623,1464
157,624,1464
157,625,1466
157,626,1467
157,627,1467
157,628,1468
157,629,1468
157,630,1469
157,631,1469
157,632,1469
157,633,1469
157,634,1468
157,635,1469
157,636,1468
157,637,1469
157,638,1468
157,639,1469
157,640,1470
157,641,1472
157,642,1472
157,643,1474
157,644,1474
157,645,1476
157,646,1478
157,647,1479
157,648,1482
157,649,1483
157,650,1484
157,651,1485
157,652,1487
157,653,1488
157,654,1489
157,655,1489
157,656,1490
157,657,1491
157,658,1493
157,659,1493
157,660,1496
157,661,1497
157,662,1501
157,663,1502
157,664,1504
157,665,1507
157,666,1509
157,667,1510
157,668,1511
157,669,1511
157,670,1510
157,671,1509
157,672,1511
157,675,1679
157,676,1680
157,677,1680
157,678,1679
157,679,1679
157,680,1679
157,681,1681
157,682,1681
157,683,1682
157,684,1682
157,685,1683
157,686,1682
157,687,1680
157,688,1679
157,689,1679
157,690,1679
157,691,1680
157,692,1680
157,693,1680
157,694,1680
157,695,1681
157,696,1680
157,697,1680
157,698,1680
157,699,1682
157,700,1683
157,701,1684
157,702,1683
157,703,1683
157,704,1684
157,705,1684
157,706,1684
157,707,1684
157,708,1685
157,709,1685
157,710,1686
157,711,1686
157,712,1685
157,713,1685
157,714,1686
157,715,1687
157,716,1685
157,717,1684
157,718,1684
157,719,1685
157,720,1685
157,721,1685
157,722,1684
157,723,1684
157,724,1684
157,725,1684
157,726,1684
157,727,1684
157,728,1685
157,729,1685
157,730,1686
157,731,1685
157,732,1685
157,733,1684
157,734,1685
157,735,1684
157,736,1684
157,737,1685
157,738,1685
157,739,1684
157,740,1684
157,741,1684
157,742,1685
157,743,1686
157,744,1687
157,745,1687
157,746,1687
157,747,1688
157,748,1689
157,749,1689
157,750,1690
157,751,1690
157,752,1691
157,753,1689
157,754,1687
157,755,1686
157,756,1686
157,757,1687
157,758,1686
157,759,1684
157,760,1684
157,761,1684
157,762,1683
157,763,1682
157,764,1679
157,765,1680
157,766,1681
157,767,1681
157,768,1679
157,769,1680
157,770,1681
157,771,1681
157,772,1683
157,773,1682
157,774,1684
157,775,1685
157,776,1685
157,777,1685
157,778,1685
157,779,1685
157,780,1687
157,781,1684
157,782,1683
157,783,1686
157,784,1684
157,785,1684
157,786,1684
157,787,1680
157,788,1679
157,789,1681
157,790,1680
157,791,1681
157,792,1681
157,793,1681
157,794,1683
157,795,1681
157,796,1682
158,3,1600
158,4,1601
158,5,1605
158,6,1606
158,7,1606
158,8,1609
158,9,1615
158,10,1618
158,11,1619
158,12,1622
158,13,1625
158,14,1629
158,15,1632
158,16,1635
158,17,1636
158,18,1636
158,19,1635
158,20,1637
158,21,1636
158,22,1637
158,23,1635
158,24,1633
158,25,1631
158,26,1630
158,27,1629
158,28,1628
158,29,1628
158,30,1630
158,31,1636
158,32,1639
158,33,1638
158,34,1637
158,35,1638
158,36,1643
158,37,1646
158,43,1260
158,44,1260
158,45,1260
158,46,1260
158,47,1260
158,48,1260
158,49,1257
158,50,1256
158,51,1254
158,52,1251
158,53,1250
158,54,1248
158,55,1245
158,56,1244
158,57,1242
158,58,1239
158,59,1237
158,60,1236
158,61,1236
158,62,1235
158,63,1235
158,64,1235
158,65,1234
158,66,1233
158,67,1234
158,68,1236
158,69,1238
158,70,1239
158,71,1239
158,72,1234
158,73,1235
158,74,1237
158,75,1238
158,76,1236
158,77,1239
158,78,1242
158,79,1241
158,80,1231
158,81,1227
158,82,1221
158,83,1222
158,84,1222
158,85,1225
158,86,1222
158,87,1223
158,88,1221
158,89,1219
158,90,1218
158,91,1218
158,92,1219
158,93,1219
158,94,1219
158,95,1220
158,96,1221
158,97,1221
158,98,1221
158,99,1220
158,100,1221
158,101,1226
158,102,1229
158,103,1229
158,104,1229
158,105,1230
158,106,1232
158,107,1231
158,108,1232
158,109,1231
158,110,1232
158,111,1231
158,112,1230
158,113,1230
158,114,1230
158,115,1230
158,116,1230
158,117,1229
158,118,1229
158,119,1229
158,120,1225
158,121,1223
158,122,1225
158,123,1228
158,124,1231
158,125,1230
158,126,1229
158,127,1229
158,128,1228
158,129,1229
158,130,1230
158,131,1230
158,132,1232
158,133,1232
158,134,1231
158,135,1230
158,136,1230
158,137,1229
158,138,1228
158,139,1229
158,140,1229
158,141,1226
158,142,1225
158,143,1225
158,144,1222
158,145,1220
158,146,1220
158,147,1221
158,148,1220
158,149,1220
158,150,1220
158,151,1220
158,152,1219
158,153,1219
158,154,1220
158,155,1222
158,156,1221
158,157,1221
158,158,1221
158,159,1221
158,160,1223
158,161,1222
158,162,1222
158,163,1221
158,164,1221
158,165,1223
158,166,1221
158,167,1220
158,168,1221
158,169,1220
158,170,1219
158,171,1220
158,172,1221
158,173,1221
158,174,1221
158,175,1221
158,176,1221
158,177,1220
158,178,1220
158,179,1221
158,180,1221
158,181,1221
158,182,1221
158,183,1221
158,184,1222
158,185,1221
158,186,1222
158,187,1221
158,188,1222
158,189,1224
158,190,1225
158,191,1225
158,192,1226
158,193,1227
158,194,1230
158,195,1231
158,196,1232
158,197,1233
158,198,1232
158,199,1234
158,200,1235
158,201,1236
158,202,1236
158,203,1237
158,204,1237
158,205,1237
158,206,1237
158,207,1236
158,208,1236
158,209,1236
158,210,1237
158,211,1238
158,212,1237
158,213,1237
158,214,1237
158,215,1238
158,216,1236
158,217,1237
158,218,1237
158,219,1238
158,220,1238
158,221,1239
158,222,1239
158,223,1241
158,224,1241
158,225,1241
158,226,1242
158,227,1242
158,228,1242
158,229,1243
158,230,1243
158,231,1243
158,232,1243
158,233,1243
158,234,1243
158,235,1242
158,236,1242
158,237,1242
158,238,1243
158,239,1243
158,240,1243
158,241,1244
158,242,1245
158,243,1246
158,244,1247
158,245,1247
158,246,1247
158,247,1248
158,248,1249
158,249,1249
158,250,1250
158,251,1251
158,252,1251
158,253,1252
158,254,1252
158,255,1252
158,256,1252
158,257,1252
158,258,1253
158,259,1253
158,260,1254
158,261,1255
158,262,1254
158,263,1254
158,264,1253
158,265,1254
158,266,1253
158,267,1254
158,268,1254
158,269,1254
158,270,1255
158,271,1256
158,272,1256
158,273,1255
158,274,1255
158,275,1257
158,276,1258
158,277,1258
158,278,1260
158,279,1261
158,280,1261
158,281,1262
158,282,1263
158,283,1264
158,284,1265
158,285,1266
158,286,1268
158,287,1269
158,288,1270
158,289,1270
158,290,1270
158,291,1270
158,292,1271
158,293,1272
158,294,1274
158,295,1275
158,296,1276
158,297,1277
158,298,1276
158,299,1277
158,300,1279
158,301,1280
158,302,1282
158,303,1283
158,304,1284
158,305,1286
158,306,1287
158,307,1289
158,308,1291
158,309,1292
158,310,1292
158,311,1293
158,312,1295
158,313,1297
158,314,1298
158,315,1300
158,316,1302
158,317,1303
158,318,1304
158,319,1305
158,320,1306
158,321,1308
158,322,1310
158,323,1312
158,324,1314
158,325,1316
158,326,1320
158,327,1323
158,328,1324
158,329,1326
158,330,1329
158,331,1396
158,332,1399
158,333,1401
158,334,1402
158,335,1403
158,336,1405
158,337,1405
158,338,1405
158,339,1407
158,340,1407
158,341,1407
158,342,1407
158,343,1408
158,344,1408
158,345,1409
158,346,1408
158,347,1409
158,348,1409
158,349,1410
158,350,1410
158,351,1410
158,352,1412
158,353,1412
158,354,1414
158,355,1415
158,356,1416
158,357,1416
158,358,1418
158,359,1421
158,360,1426
158,361,1429
158,362,1430
158,363,1431
158,364,1432
158,365,1433
158,366,1435
158,367,1436
158,368,1436
158,369,1437
158,370,1437
158,371,1438
158,372,1439
158,373,1440
158,374,1441
158,375,1442
158,376,1442
158,377,1443
158,378,1443
158,379,1443
158,380,1443
158,381,1444
158,382,1445
158,383,1445
158,384,1446
158,385,1446
158,386,1445
158,387,1444
158,388,1445
158,389,1446
158,390,1446
158,391,1448
158,392,1449
158,393,1449
158,394,1450
158,395,1450
158,396,1451
158,397,1452
158,398,1452
158,399,1453
158,400,1454
158,401,1455
158,402,1455
158,403,1456
158,404,1456
158,405,1456
158,406,1457
158,407,1457
158,408,1458
158,409,1458
158,410,1459
158,411,1461
158,412,1462
158,413,1463
158,414,1465
158,415,1467
158,416,1467
158,417,1468
158,418,1469
158,419,1469
158,420,1470
158,421,1471
158,422,1473
158,423,1474
158,424,1474
158,425,1475
158,426,1475
158,427,1477
158,428,1478
158,429,1478
158,430,1479
158,431,1479
158,432,1481
158,433,1482
158,434,1485
158,435,1486
158,436,1488
158,437,1490
158,438,1491
158,439,1493
158,440,1494
158,441,1496
158,442,1500
158,443,1503
158,444,1507
158,445,1510
158,446,1512
158,447,1519
158,448,1529
158,449,1532
158,450,1559
158,451,1566
158,452,1569
158,453,1579
158,464,1518
158,465,1514
158,466,1514
158,467,1514
158,468,1514
158,469,1513
158,470,1511
158,471,1510
158,472,1506
158,473,1497
158,474,1493
158,475,1490
158,476,1489
158,477,1488
158,478,1486
158,479,1482
158,480,1478
158,481,1477
158,482,1476
158,483,1474
158,484,1473
158,485,1473
158,486,1471
158,487,1470
158,488,1468
158,489,1466
158,490,1465
158,491,1464
158,492,1464
158,493,1463
158,494,1462
158,495,1460
158,496,1459
158,497,1457
158,498,1456
158,499,1456
158,500,1455
158,501,1455
158,502,1454
158,503,1453
158,504,1453
158,505,1452
158,506,1452
158,507,1453
158,508,1454
158,509,1455
158,510,1456
158,511,1456
158,512,1456
158,513,1457
158,514,1458
158,515,1458
158,516,1460
158,517,1459
158,518,1459
158,519,1458
158,520,1456
158,521,1456
158,522,1456
158,523,1455
158,524,1455
158,525,1454
158,526,1453
158,527,1452
158,528,1451
158,529,1450
158,530,1450
158,531,1450
158,532,1449
158,533,1448
158,534,1448
158,535,1447
158,536,1447
158,537,1447
158,538,1448
158,539,1447
158,540,1447
158,541,1447
158,542,1447
158,543,1447
158,544,1448
158,545,1448
158,546,1447
158,547,1447
158,548,1448
158,549,1448
158,550,1448
158,551,1447
158,552,1446
158,553,1446
158,554,1446
158,555,1446
158,556,1445
158,557,1444
158,558,1444
158,559,1445
158,560,1445
158,561,1446
158,562,1446
158,563,1446
158,564,1447
158,565,1447
158,566,1446
158,567,1446
158,568,1445
158,569,1445
158,570,1444
158,571,1444
158,572,1444
158,573,1445
158,574,1446
158,575,1446
158,576,1446
158,577,1446
158,578,1445
158,579,1445
158,580,1446
158,581,1447
158,582,1447
158,583,1448
158,584,1447
158,585,1448
158,586,1448
158,587,1448
158,588,1448
158,589,1449
158,590,1449
158,591,1449
158,592,1449
158,593,1450
158,594,1450
158,595,1451
158,596,1451
158,597,1452
158,598,1451
158,599,1450
158,600,1451
158,601,1451
158,602,1451
158,603,1451
158,604,1452
158,605,1452
158,606,1452
158,607,1451
158,608,1451
158,609,1450
158,610,1451
158,611,1452
158,612,1451
158,613,1452
158,614,1452
158,615,1452
158,616,1453
158,617,1453
158,618,1454
158,619,1455
158,620,1457
158,621,1458
158,622,1460
158,623,1461
158,624,1462
158,625,1464
158,626,1465
158,627,1466
158,628,1467
158,629,1466
158,630,1467
158,631,1467
158,632,1468
158,633,1468
158,634,1467
158,635,1468
158,636,1467
158,637,1468
158,638,1467
158,639,1468
158,640,1469
158,641,1472
158,642,1472
158,643,1473
158,644,1473
158,645,1475
158,646,1477
158,647,1478
158,648,1480
158,649,1482
158,650,1483
158,651,1484
158,652,1486
158,653,1488
158,654,1489
158,655,1489
158,656,1490
158,657,1491
158,658,1492
158,659,1493
158,660,1495
158,661,1496
158,662,1500
158,663,1502
158,664,1504
158,665,1506
158,666,1508
158,667,1509
158,668,1510
158,669,1510
158,670,1510
158,671,1509
158,672,1510
158,675,1679
158,676,1680
158,677,1680
158,678,1679
158,679,1679
158,680,1679
158,681,1680
158,682,1681
158,683,1682
158,684,1682
158,685,1682
158,686,1682
158,687,1680
158,688,1680
158,689,1679
158,690,1679
158,691,1681
158,692,1681
158,693,1681
158,694,1681
158,695,1681
158,696,1680
158,697,1680
158,698,1680
158,699,1682
158,700,1682
158,701,1682
158,702,1682
158,703,1682
158,704,1683
158,705,1683
158,706,1683
158,707,1684
158,708,1684
158,709,1684
158,710,1685
158,711,1686
158,712,1686
158,713,1686
158,714,1686
158,715,1687
158,716,1685
158,717,1684
158,718,1684
158,719,1685
158,720,1685
158,721,1684
158,722,1684
158,723,1683
158,724,1683
158,725,1683
158,726,1683
158,727,1684
